Timestamp,I_dir [W/m2],I_glo[W/m2],I_dif[W/m2],Iglo_inc[W/m2],Indice_UV[W/m2],Indice_UVA[W/m2],AirTC[°C],HR[%],WS[m/s],WD[grados],PB[mbar],Rain[mm]
2024-09-04 19:30:00,0.0,0.0,0.0,0.0,0.0,0.0,24.54,82.1,0.48,343.5,859.92,0.0
2024-09-04 19:40:00,0.0,0.0,0.0,0.0,0.0,0.0,24.54,85.7,0.97,342.4,860.22,0.0
2024-09-04 19:50:00,0.0,0.0,0.0,0.0,0.0,0.0,24.13,84.1,0.2,323.1,860.25,0.0
2024-09-04 20:00:00,0.07,0.0,0.0,0.0,0.0,0.0,24.18,86.3,0.25,156.3,860.42,0.0
2024-09-04 20:10:00,0.02,0.0,0.0,0.0,0.0,0.0,24.11,88.0,1.22,6.36,860.76,0.0
2024-09-04 20:20:00,0.0,0.0,0.0,0.0,0.0,0.0,24.14,86.9,0.29,16.73,860.89,0.0
2024-09-04 20:30:00,0.01,0.0,0.0,0.0,0.0,0.0,24.21,89.0,0.63,110.8,861.15,0.0
2024-09-04 20:40:00,0.11,0.0,0.0,0.0,0.0,0.0,24.04,85.8,0.21,83.0,861.45,0.0
2024-09-04 20:50:00,0.06,0.0,0.0,0.0,0.0,0.0,24.16,88.5,0.21,138.8,861.97,0.0
2024-09-04 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,24.07,87.7,0.52,317.4,862.22,0.0
2024-09-04 21:10:00,0.0,0.0,0.0,0.0,0.0,0.0,24.21,85.2,0.07,309.5,862.46,0.0
2024-09-04 21:20:00,0.0,0.0,0.0,0.0,0.0,0.0,24.59,83.1,0.52,10.26,862.64,0.0
2024-09-04 21:30:00,0.09,0.0,0.0,0.0,0.0,0.0,24.61,85.7,0.44,12.81,862.74,0.0
2024-09-04 21:40:00,0.01,0.0,0.0,0.0,0.0,0.0,24.46,84.4,1.16,44.42,862.89,0.0
2024-09-04 21:50:00,0.0,0.21,0.0,0.0,0.0,0.0,24.27,82.5,1.62,8.12,862.96,0.1
2024-09-04 22:00:00,0.11,1.54,0.0,0.04,0.0,0.0,23.15,88.8,1.33,294.3,863.01,0.6
2024-09-04 22:10:00,0.05,0.18,0.0,0.42,0.0,0.0,22.37,91.4,1.26,336.0,862.96,0.0
2024-09-04 22:20:00,0.08,0.17,0.0,0.36,0.0,0.0,22.15,94.9,0.48,0.15,863.01,0.0
2024-09-04 22:30:00,0.04,0.23,0.0,0.56,0.0,0.0,21.94,95.7,1.33,331.3,863.16,0.0
2024-09-04 22:40:00,0.01,0.02,0.0,0.3,0.0,0.0,21.65,96.2,1.19,313.7,863.19,0.0
2024-09-04 22:50:00,0.05,0.29,0.22,1.65,0.0,0.0,21.7,95.6,1.43,311.6,863.34,0.0
2024-09-04 23:00:00,0.07,0.52,0.37,1.59,0.0,0.0,21.86,92.7,0.93,22.76,863.6,0.0
2024-09-04 23:10:00,0.05,0.73,0.77,2.03,0.0,0.0,22.16,95.6,1.16,343.1,863.61,0.0
2024-09-04 23:20:00,0.01,0.16,0.12,0.66,0.0,0.01,21.82,98.1,1.02,330.4,863.51,0.0
2024-09-04 23:30:00,0.02,0.27,0.22,1.06,0.0,0.01,21.89,95.4,0.84,312.2,863.38,0.0
2024-09-04 23:40:00,0.01,0.28,0.25,0.66,0.0,0.01,22.07,97.6,1.49,327.0,863.21,0.0
2024-09-04 23:50:00,0.0,0.0,0.0,0.0,0.0,0.01,21.75,97.9,1.79,334.1,862.98,0.0
2024-09-05 00:00:00,0.0,0.03,0.0,0.02,0.0,0.01,21.75,96.9,1.02,164.6,862.84,0.0
2024-09-05 00:10:00,0.0,0.0,0.0,0.0,0.0,0.01,21.77,98.3,0.99,183.8,862.91,0.0
2024-09-05 00:20:00,0.0,0.0,0.0,0.0,0.0,0.01,21.78,97.8,0.08,311.2,862.92,0.0
2024-09-05 00:30:00,0.0,0.0,0.0,0.0,0.0,0.01,21.76,98.9,0.52,342.4,862.96,0.0
2024-09-05 00:40:00,0.0,0.06,0.0,0.26,0.0,0.01,21.66,98.2,0.4,330.1,863.04,0.0
2024-09-05 00:50:00,0.0,0.29,0.19,0.78,0.0,0.01,21.77,98.2,0.78,338.1,862.95,0.0
2024-09-05 01:00:00,0.0,0.23,0.13,0.47,0.0,0.01,21.8,98.3,0.83,351.5,863.0,0.0
2024-09-05 01:10:00,0.0,0.37,0.11,0.54,0.0,0.01,21.68,98.3,1.15,325.6,862.99,0.0
2024-09-05 01:20:00,0.0,0.2,0.06,0.21,0.0,0.01,21.67,98.5,1.06,342.6,862.83,0.0
2024-09-05 01:30:00,0.0,0.01,0.0,0.0,0.0,0.01,21.51,98.8,1.2,1.66,862.75,0.0
2024-09-05 01:40:00,0.0,0.0,0.0,0.0,0.0,0.01,21.53,99.3,0.71,339.6,862.73,0.0
2024-09-05 01:50:00,0.0,0.0,0.0,0.0,0.0,0.01,21.68,98.4,0.82,340.7,862.44,0.0
2024-09-05 02:00:00,0.0,0.0,0.0,0.0,0.0,0.01,21.75,99.2,0.67,341.7,862.29,0.0
2024-09-05 02:10:00,0.0,0.0,0.0,0.0,0.0,0.01,21.51,100.0,0.96,351.5,862.23,0.0
2024-09-05 02:20:00,0.0,0.0,0.0,0.0,0.0,0.01,21.43,100.0,0.02,343.6,862.19,0.0
2024-09-05 02:30:00,0.0,0.0,0.0,0.0,0.0,0.01,21.38,100.0,0.72,335.5,862.14,0.0
2024-09-05 02:40:00,0.0,0.0,0.0,0.0,0.0,0.01,21.37,100.0,0.33,153.9,862.13,0.0
2024-09-05 02:50:00,0.0,0.0,0.0,0.0,0.0,0.01,21.41,100.0,0.91,170.4,862.16,0.0
2024-09-05 03:00:00,0.0,0.0,0.0,0.0,0.0,0.02,21.39,100.0,0.23,189.6,862.15,0.0
2024-09-05 03:10:00,0.0,0.0,0.0,0.0,0.0,0.01,21.33,100.0,1.2,205.6,862.05,0.0
2024-09-05 03:20:00,0.0,0.0,0.0,0.0,0.0,0.02,21.16,100.0,0.8,202.8,862.18,0.0
2024-09-05 03:30:00,0.0,0.0,0.0,0.0,0.0,0.01,21.12,100.0,0.71,146.0,862.3,0.0
2024-09-05 03:40:00,0.0,0.0,0.0,0.0,0.0,0.02,21.07,100.0,0.0,146.1,862.28,0.0
2024-09-05 03:50:00,0.17,0.0,0.0,0.0,0.0,0.02,21.01,100.0,0.19,68.64,862.27,0.0
2024-09-05 04:00:00,0.5,0.0,0.0,0.0,0.0,0.01,20.92,100.0,0.17,127.2,862.34,0.0
2024-09-05 04:10:00,2.0,0.0,0.0,0.0,0.0,0.01,20.8,100.0,0.0,338.1,862.37,0.0
2024-09-05 04:20:00,1.78,0.0,0.0,0.0,0.0,0.01,20.83,100.0,0.51,37.2,862.36,0.0
2024-09-05 04:30:00,2.09,0.0,0.0,0.0,0.0,0.02,20.93,100.0,0.37,22.76,862.42,0.0
2024-09-05 04:40:00,2.29,0.0,0.0,0.0,0.0,0.02,20.95,100.0,0.0,22.89,862.6,0.0
2024-09-05 04:50:00,48.72,0.0,0.0,0.0,0.0,0.02,20.9,100.0,0.7,313.1,862.71,0.0
2024-09-05 05:00:00,49.52,0.0,0.0,0.0,0.0,0.01,21.08,99.7,0.18,339.8,862.74,0.0
2024-09-05 05:10:00,72.78,0.0,0.0,0.0,0.0,0.02,21.09,100.0,0.33,331.8,862.72,0.0
2024-09-05 05:20:00,73.46,0.0,0.0,0.0,0.0,0.02,21.13,100.0,0.19,6.8,862.85,0.0
2024-09-05 05:30:00,57.33,0.0,0.0,0.0,0.0,0.01,21.02,100.0,0.9,341.8,862.92,0.0
2024-09-05 05:40:00,109.8,0.0,0.0,0.0,0.0,0.02,20.89,100.0,0.88,316.5,862.99,0.0
2024-09-05 05:50:00,120.7,0.0,0.0,0.0,0.0,0.02,20.97,100.0,0.01,272.3,863.0,0.0
2024-09-05 06:00:00,130.9,0.0,0.0,0.0,0.0,0.03,21.05,100.0,0.11,272.3,863.17,0.0
2024-09-05 06:10:00,88.6,0.0,0.0,0.0,0.0,0.02,21.07,100.0,0.07,302.2,863.14,0.0
2024-09-05 06:20:00,82.5,0.18,0.18,0.18,0.0,0.06,21.09,99.7,0.9,336.4,863.13,0.0
2024-09-05 06:30:00,88.4,1.78,1.26,1.47,0.0,0.21,20.85,100.0,1.54,343.7,863.09,0.0
2024-09-05 06:40:00,96.9,6.66,5.47,6.53,0.0,0.63,20.83,100.0,1.38,345.1,863.15,0.0
2024-09-05 06:50:00,67.4,12.87,10.83,12.68,0.0,1.15,20.88,99.5,1.43,62.35,863.25,0.0
2024-09-05 07:00:00,58.86,20.88,17.92,20.63,0.0,1.78,21.08,98.9,0.09,35.66,863.42,0.0
2024-09-05 07:10:00,69.3,29.5,25.15,28.68,0.0,2.46,21.27,98.9,0.1,173.8,863.58,0.0
2024-09-05 07:20:00,71.74,37.04,31.42,36.9,0.0,2.82,21.42,98.3,0.82,170.0,863.68,0.0
2024-09-05 07:30:00,84.6,48.6,40.64,48.74,0.0,3.56,21.56,97.4,0.78,170.8,863.87,0.0
2024-09-05 07:40:00,86.9,51.46,43.06,54.51,0.01,3.79,21.53,98.2,1.71,162.6,864.18,0.0
2024-09-05 07:50:00,86.4,57.39,47.39,60.92,0.01,4.07,21.39,98.7,1.39,151.0,864.49,0.0
2024-09-05 08:00:00,89.5,89.3,74.02,93.6,0.01,5.99,21.42,98.5,0.63,151.6,864.66,0.0
2024-09-05 08:10:00,130.7,61.99,52.65,63.69,0.01,4.74,21.64,97.9,0.21,180.5,864.95,0.0
2024-09-05 08:20:00,303.2,72.68,60.98,71.81,0.01,5.51,21.65,96.5,0.26,193.6,865.05,0.0
2024-09-05 08:30:00,496.2,127.5,107.3,123.8,0.02,9.25,21.69,96.7,0.0,300.5,865.07,0.0
2024-09-05 08:40:00,866.0,150.6,128.6,145.8,0.02,10.54,21.87,96.0,0.2,287.7,865.05,0.0
2024-09-05 08:50:00,2287.0,325.2,241.4,317.7,0.04,19.19,22.36,93.6,0.38,279.3,864.98,0.0
2024-09-05 09:00:00,16.61,339.0,272.0,334.1,0.04,20.73,22.6,93.1,1.14,258.3,865.07,0.0
2024-09-05 09:10:00,14.33,342.3,270.9,347.2,0.04,21.47,22.94,90.8,0.71,294.8,865.18,0.0
2024-09-05 09:20:00,15.57,347.8,271.2,356.8,0.05,22.82,23.16,89.2,0.96,337.9,865.09,0.0
2024-09-05 09:30:00,6.2,331.3,273.8,327.6,0.05,23.56,23.15,88.6,0.63,332.5,865.07,0.0
2024-09-05 09:40:00,113.9,520.4,349.1,519.6,0.08,33.39,23.79,84.2,0.83,1.57,865.11,0.0
2024-09-05 09:50:00,121.5,482.6,314.0,483.0,0.08,31.81,24.5,82.5,0.38,1.54,865.14,0.0
2024-09-05 10:00:00,231.9,566.8,302.9,568.7,0.09,36.37,25.34,78.97,0.31,1.55,865.1,0.0
2024-09-05 10:10:00,421.8,780.8,355.6,782.8,0.12,46.87,26.41,73.18,0.88,1.54,865.19,0.0
2024-09-05 10:20:00,355.9,670.3,301.1,674.4,0.11,42.37,26.53,71.56,1.43,1.57,865.16,0.0
2024-09-05 10:30:00,451.4,802.0,341.2,803.0,0.13,48.76,26.89,68.3,0.63,1.57,865.11,0.0
2024-09-05 10:40:00,380.4,768.3,356.6,766.9,0.13,47.16,27.3,68.81,1.66,1.56,864.98,0.0
2024-09-05 10:50:00,24.3,357.0,273.2,356.2,0.08,26.48,26.53,70.91,1.24,1.56,864.98,0.1
