Red Universitaria de Observatorios Atmosfericos (RUOA)
Meteorological Station Temixco (tmix), Morelos
Lat 18.8405 N, Lon 99.2362 W, Alt 1253 masl
Time UTC-6h
Meteorological data
 
TIMESTAMP,Temp_Avg,RH_Avg,WSpeed_Avg,WSpeed_Max,WDir_Avg,Rain_Tot,Press_Avg,Rad_Avg
yyyy-mm-dd HH:MM:SS,°C,%,m/s,m/s,deg,mm,hPa,W/m^2
2019-03-01 00:00:00,23.69,31.22,1.018,2.79,29.8,0.0,874.179,-1.6
2019-03-01 01:00:00,22.76,33.05,2.514,3.69,340.8,0.0,874.049,-1.3
2019-03-01 02:00:00,22.01,34.24,1.638,2.91,347.8,0.0,874.083,-1.4
2019-03-01 03:00:00,21.3,35.64,3.064,3.96,343.9,0.0,873.899,-1.1
2019-03-01 04:00:00,20.5,38.14,2.423,4.26,354.4,0.0,874.023,-1.3
2019-03-01 05:00:00,19.83,41.09,1.519,4.25,329.2,0.0,874.601,-1.3
2019-03-01 06:00:00,19.18,43.24,2.213,4.12,339.4,0.0,875.187,-1.3
2019-03-01 07:00:00,19.74,43.06,1.888,3.07,2.2,0.0,875.903,-0.7
2019-03-01 08:00:00,20.25,44.1,1.688,4.13,21.8,0.0,876.498,64.8
2019-03-01 09:00:00,22.47,40.17,1.535,3.1,73.5,0.0,877.061,273.8
2019-03-01 10:00:00,23.44,38.22,1.716,3.58,180.1,0.0,877.58,503.0
2019-03-01 11:00:00,25.01,34.23,1.805,4.82,148.4,0.0,877.943,719.7
2019-03-01 12:00:00,26.17,32.16,2.102,4.86,170.5,0.0,877.448,852.7
2019-03-01 13:00:00,27.56,29.05,2.096,5.46,134.1,0.0,876.294,910.8
2019-03-01 14:00:00,28.92,26.25,2.083,4.95,158.5,0.0,874.984,890.9
2019-03-01 15:00:00,29.9,23.51,1.916,4.64,168.6,0.0,873.898,716.2
2019-03-01 16:00:00,30.59,20.93,1.297,3.39,219.1,0.0,873.032,554.1
2019-03-01 17:00:00,31.09,18.54,1.672,3.74,251.5,0.0,872.346,417.8
2019-03-01 18:00:00,31.34,17.22,1.129,3.15,174.7,0.0,872.23,175.6
2019-03-01 19:00:00,30.16,19.02,0.805,1.57,97.3,0.0,872.512,22.6
2019-03-01 20:00:00,28.07,23.44,1.811,3.55,357.9,0.0,873.05,-1.4
2019-03-01 21:00:00,26.09,27.94,1.692,3.9,340.8,0.0,874.025,-1.5
2019-03-01 22:00:00,25.45,29.33,1.522,2.64,346.7,0.0,874.8,-1.6
2019-03-01 23:00:00,24.42,30.83,2.068,4.08,347.4,0.0,875.235,-1.4
2019-03-02 00:00:00,23.83,32.94,1.097,2.45,263.9,0.0,875.643,-1.3
2019-03-02 01:00:00,23.52,34.38,1.647,3.21,334.9,0.0,875.919,-1.3
2019-03-02 02:00:00,22.14,38.65,1.96,3.35,336.9,0.0,876.059,-1.1
2019-03-02 03:00:00,21.17,43.01,2.368,3.58,340.5,0.0,875.871,-1.1
2019-03-02 04:00:00,20.61,45.93,1.913,2.88,340.0,0.0,875.795,-1.2
2019-03-02 05:00:00,20.27,48.33,2.196,3.11,353.9,0.0,875.983,-1.2
2019-03-02 06:00:00,20.0,49.14,2.159,2.82,355.1,0.0,876.282,-1.2
2019-03-02 07:00:00,20.02,47.89,1.161,2.37,8.7,0.0,876.718,-0.5
2019-03-02 08:00:00,19.58,48.29,1.628,2.36,333.9,0.0,877.394,66.4
2019-03-02 09:00:00,22.11,44.24,1.075,2.15,160.2,0.0,878.135,266.6
2019-03-02 10:00:00,24.21,40.91,1.07,2.85,154.9,0.0,878.445,493.3
2019-03-02 11:00:00,25.34,38.32,1.587,4.05,136.9,0.0,878.436,707.1
2019-03-02 12:00:00,26.61,34.84,1.92,4.3,190.1,0.0,877.827,843.3
2019-03-02 13:00:00,28.35,29.73,1.771,4.97,162.1,0.0,876.586,920.6
2019-03-02 14:00:00,30.27,25.17,1.743,4.23,180.7,0.0,875.275,929.4
2019-03-02 15:00:00,30.97,22.9,2.546,6.09,172.6,0.0,874.093,861.0
2019-03-02 16:00:00,31.72,19.44,1.868,6.23,129.5,0.0,873.071,607.7
2019-03-02 17:00:00,32.31,16.46,1.833,4.37,206.1,0.0,872.516,478.0
2019-03-02 18:00:00,32.35,15.14,1.509,3.29,297.9,0.0,872.52,224.8
2019-03-02 19:00:00,31.12,15.59,1.059,1.91,353.8,0.0,872.842,23.8
2019-03-02 20:00:00,28.97,24.04,1.563,3.56,4.5,0.0,873.234,-1.6
2019-03-02 21:00:00,27.35,28.14,1.475,4.67,346.9,0.0,873.987,-1.7
2019-03-02 22:00:00,25.99,30.0,1.733,3.43,346.3,0.0,874.675,-1.6
2019-03-02 23:00:00,25.21,28.33,1.511,2.77,347.0,0.0,875.033,-1.6
2019-03-03 00:00:00,24.33,29.4,1.496,3.01,356.2,0.0,875.405,-1.6
2019-03-03 01:00:00,23.51,30.03,2.462,4.15,358.2,0.0,875.507,-1.2
2019-03-03 02:00:00,23.28,31.23,2.143,4.74,4.3,0.0,875.424,-1.4
2019-03-03 03:00:00,22.43,32.55,2.651,4.08,341.2,0.0,874.966,-1.2
