Red Universitaria de Observatorios Atmosfericos (RUOA)
Meteorological Station Temixco (tmix), Morelos
Lat 18.8405 N, Lon 99.2362 W, Alt 1253 masl
Time UTC-6h
Meteorological data
 
TIMESTAMP,Temp_Avg,RH_Avg,WSpeed_Avg,WSpeed_Max,WDir_Avg,Rain_Tot,Press_Avg,Rad_Avg
yyyy-mm-dd HH:MM:SS,°C,%,m/s,m/s,deg,mm,hPa,W/m^2
2016-05-01 00:00:00,22.85,21.64,2.863,null,349.9,0.0,null,0.0
2016-05-01 01:00:00,21.58,22.36,2.078,null,14.8,0.0,null,0.0
2016-05-01 02:00:00,21.26,19.9,2.935,null,348.3,0.0,null,0.0
2016-05-01 03:00:00,20.96,20.9,2.386,null,339.5,0.0,null,0.0
2016-05-01 04:00:00,20.2,22.32,2.579,null,348.1,0.0,null,0.0
2016-05-01 05:00:00,20.13,20.98,2.132,null,341.5,0.0,null,0.0
2016-05-01 06:00:00,19.59,18.33,1.717,null,332.8,0.0,null,0.0
2016-05-01 07:00:00,19.33,16.7,2.581,null,349.3,0.0,null,63.0
2016-05-01 08:00:00,21.35,18.12,1.361,null,7.6,0.0,null,365.5
2016-05-01 09:00:00,25.52,14.03,0.949,null,112.4,0.0,null,706.9
2016-05-01 10:00:00,26.74,12.74,1.989,null,130.9,0.0,null,1023.9
2016-05-01 11:00:00,28.34,11.57,1.625,null,162.7,0.0,null,1220.3
2016-05-01 12:00:00,30.13,9.73,1.51,null,111.7,0.0,null,1344.4
2016-05-01 13:00:00,31.53,9.57,1.878,null,121.0,0.0,null,1370.9
2016-05-01 14:00:00,32.79,9.81,2.664,null,111.1,0.0,null,1306.9
2016-05-01 15:00:00,34.3,9.35,2.332,null,171.1,0.0,null,1171.3
2016-05-01 16:00:00,34.7,9.21,3.561,null,243.6,0.0,null,903.2
2016-05-01 17:00:00,35.43,8.75,2.947,null,239.0,0.0,null,654.9
2016-05-01 18:00:00,35.18,8.6,3.255,null,216.6,0.0,null,326.0
2016-05-01 19:00:00,33.74,6.36,4.033,null,254.9,0.0,null,55.6
2016-05-01 20:00:00,31.44,7.42,1.97,null,239.7,0.0,null,0.0
2016-05-01 21:00:00,29.02,9.64,1.12,null,323.8,0.0,null,0.0
2016-05-01 22:00:00,26.31,14.96,2.225,null,347.6,0.0,null,0.0
2016-05-01 23:00:00,25.6,18.19,2.196,null,10.2,0.0,null,0.0
2016-05-02 00:00:00,24.8,18.28,2.069,null,344.5,0.0,null,0.0
2016-05-02 01:00:00,24.05,18.87,2.081,null,358.5,0.0,null,0.0
2016-05-02 02:00:00,24.05,18.72,2.408,null,8.8,0.0,null,0.0
2016-05-02 03:00:00,23.86,18.08,2.41,null,7.8,0.0,null,0.0
2016-05-02 04:00:00,24.14,15.96,2.399,null,10.5,0.0,null,0.0
2016-05-02 05:00:00,22.71,19.22,2.506,null,347.1,0.0,null,0.0
2016-05-02 06:00:00,21.9,19.75,1.74,null,333.7,0.0,null,0.0
2016-05-02 07:00:00,20.77,21.88,2.157,null,343.5,0.0,null,61.5
2016-05-02 08:00:00,23.45,20.36,0.889,null,33.1,0.0,null,339.9
2016-05-02 09:00:00,27.64,15.81,1.024,null,95.0,0.0,null,660.0
2016-05-02 10:00:00,28.92,13.32,1.375,null,176.4,0.0,null,963.3
2016-05-02 11:00:00,30.15,12.87,1.836,null,165.8,0.0,null,1162.9
2016-05-02 12:00:00,31.09,13.27,2.062,null,216.6,0.0,null,1291.7
2016-05-02 13:00:00,32.57,11.0,1.767,null,198.3,0.0,null,1309.1
2016-05-02 14:00:00,34.48,8.59,1.709,null,124.6,0.0,null,1258.9
2016-05-02 15:00:00,35.56,8.26,1.756,null,161.3,0.0,null,1019.3
2016-05-02 16:00:00,36.34,8.14,2.477,null,180.0,0.0,null,938.3
2016-05-02 17:00:00,36.81,7.79,2.112,null,168.7,0.0,null,616.2
2016-05-02 18:00:00,36.28,8.29,2.531,null,220.7,0.0,null,288.2
2016-05-02 19:00:00,34.92,9.68,1.639,null,186.2,0.0,null,47.3
2016-05-02 20:00:00,32.82,12.04,0.78,null,305.5,0.0,null,0.1
2016-05-02 21:00:00,30.37,14.73,1.742,null,355.6,0.0,null,0.0
2016-05-02 22:00:00,28.9,15.77,2.451,null,337.2,0.0,null,0.0
2016-05-02 23:00:00,27.81,17.68,1.636,null,39.0,0.0,null,0.0
2016-05-03 00:00:00,27.61,18.74,2.015,null,18.5,0.0,null,0.0
2016-05-03 01:00:00,27.14,20.28,2.638,null,333.2,0.0,null,0.0
2016-05-03 02:00:00,25.35,26.31,1.918,null,348.2,0.0,null,0.0
2016-05-03 03:00:00,25.08,29.28,1.555,null,332.5,0.0,null,0.0
2016-05-03 04:00:00,23.76,34.44,2.33,null,327.5,0.0,null,0.0
2016-05-03 05:00:00,22.99,39.46,2.098,null,338.5,0.0,null,0.0
2016-05-03 06:00:00,22.62,42.38,1.949,null,359.1,0.0,null,0.0
2016-05-03 07:00:00,22.52,45.06,2.247,null,343.2,0.0,null,46.1
2016-05-03 08:00:00,24.18,43.43,1.409,null,5.6,0.0,null,260.0
2016-05-03 09:00:00,27.08,36.82,1.202,null,142.4,0.0,null,550.0
2016-05-03 10:00:00,28.25,32.59,2.014,null,155.7,0.0,null,827.4
2016-05-03 11:00:00,29.15,30.77,1.928,null,191.2,0.0,null,1044.7
2016-05-03 12:00:00,30.95,27.64,1.667,null,139.3,0.0,null,1184.3
2016-05-03 13:00:00,31.85,25.73,2.349,null,175.8,0.0,null,1225.5
2016-05-03 14:00:00,32.54,22.87,2.344,null,204.8,0.0,null,1179.6
2016-05-03 15:00:00,33.5,19.23,2.07,null,196.5,0.0,null,1020.5
2016-05-03 16:00:00,34.31,17.91,2.094,null,190.7,0.0,null,773.5
2016-05-03 17:00:00,34.6,18.11,1.758,null,262.9,0.0,null,329.1
2016-05-03 18:00:00,33.88,19.47,1.103,null,344.2,0.0,null,156.5
2016-05-03 19:00:00,33.38,17.64,1.773,null,188.1,0.0,null,45.4
2016-05-03 20:00:00,32.92,15.58,2.804,null,207.6,0.0,null,0.1
2016-05-03 21:00:00,30.95,20.94,2.004,null,276.8,0.0,null,0.0
2016-05-03 22:00:00,28.36,28.19,2.065,null,329.9,0.0,null,0.0
2016-05-03 23:00:00,27.1,31.61,1.178,null,24.6,0.0,null,0.0
2016-05-04 00:00:00,26.61,31.34,1.454,null,346.1,0.0,null,0.0
2016-05-04 01:00:00,25.83,32.42,1.571,null,354.9,0.0,null,0.0
2016-05-04 02:00:00,24.31,34.1,2.638,null,333.6,0.0,null,0.0
2016-05-04 03:00:00,23.61,35.15,2.069,null,324.9,0.0,null,0.0
2016-05-04 04:00:00,23.14,36.92,2.035,null,324.4,0.0,null,0.0
2016-05-04 05:00:00,22.45,39.49,2.657,null,349.7,0.0,null,0.0
2016-05-04 06:00:00,21.81,41.76,2.711,null,343.9,0.0,null,0.0
2016-05-04 07:00:00,21.76,40.41,2.475,null,341.9,0.0,null,50.3
2016-05-04 08:00:00,24.35,33.88,1.065,null,43.7,0.0,null,266.6
2016-05-04 09:00:00,26.33,32.92,1.256,null,156.2,0.0,null,567.6
2016-05-04 10:00:00,27.39,31.32,1.486,null,170.6,0.0,null,878.9
2016-05-04 11:00:00,28.85,28.84,1.59,null,153.1,0.0,null,1090.7
2016-05-04 12:00:00,29.98,26.2,2.124,null,146.0,0.0,null,1225.8
2016-05-04 13:00:00,31.37,20.51,2.51,null,141.6,0.0,null,1248.2
2016-05-04 14:00:00,33.11,16.3,2.007,null,179.8,0.0,null,1164.9
2016-05-04 15:00:00,33.99,15.01,1.276,null,175.1,0.0,null,1013.9
2016-05-04 16:00:00,34.28,15.39,1.849,null,130.2,0.0,null,719.1
2016-05-04 17:00:00,34.3,14.42,1.765,null,91.1,0.0,null,473.1
2016-05-04 18:00:00,34.17,14.13,1.565,null,80.0,0.0,null,225.4
2016-05-04 19:00:00,33.27,15.64,1.664,null,40.6,0.0,null,52.2
2016-05-04 20:00:00,31.97,20.1,1.718,null,6.6,0.0,null,0.0
2016-05-04 21:00:00,31.42,20.77,1.79,null,267.0,0.0,null,0.0
2016-05-04 22:00:00,30.44,28.09,3.994,null,150.7,0.0,null,0.0
2016-05-04 23:00:00,28.52,30.93,4.158,null,144.5,0.0,null,0.0
2016-05-05 00:00:00,27.53,32.52,2.645,null,172.1,0.0,null,0.0
2016-05-05 01:00:00,25.68,42.3,3.891,null,205.0,0.2,null,1.5
2016-05-05 02:00:00,20.71,73.57,3.923,null,149.3,3.6,null,0.1
2016-05-05 03:00:00,20.92,75.33,2.711,null,343.8,0.0,null,0.0
2016-05-05 04:00:00,21.99,68.48,2.03,null,7.1,0.0,null,0.0
